id,abusive,offensive_aggregated,target_aggregated,abusive_offensive_not,offense_a1,offense_a2,offense_a3,offense_a4,target_a1,target_a2,target_a3,target_a4
1002601220790456320,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267565416894865409,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,EXPLICIT,IMPLICIT,IMPLICIT,IMPLICIT,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL
1123486424949559296,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1002600601090428929,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266295192711073792,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002609233014247424,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266164425054175232,NOT,NOT,,NOT,NOT,NOT,EXPLICIT,NOT,NOT,NOT,NOT,NOT
1266321235241295872,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266138551659515904,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266320237265408000,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,IMPLICIT,NOT,IMPLICIT,IMPLICIT,INDIVIDUAL,NOT,INDIVIDUAL,INDIVIDUAL
1266279469846679552,IMPLICIT,IMPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266702798827249664,IMPLICIT,IMPLICIT,OTHER,ABUSIVE,,,,,,,,
1123497230084734977,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266429830335209478,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266149417167605760,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,OTHER
666747637270454272,NOT,EXPLICIT,OTHER,OFFENSIVE,NOT,NOT,EXPLICIT,IMPLICIT,NOT,NOT,INDIVIDUAL,NOT
1123484921916526592,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,OTHER
1268804199434903552,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266129096825864192,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL
1266725582651265027,NOT,NOT,,NOT,EXPLICIT,NOT,NOT,NOT,INDIVIDUAL,NOT,NOT,NOT
1266391866561441798,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267158703968567301,EXPLICIT,EXPLICIT,OTHER,ABUSIVE,,,,,,,,
1002599209831485440,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
839010404365971456,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266224734770827264,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266275650089783296,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
839007563974836224,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1266138066760146944,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266664667000246273,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1123496918951370752,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
666710512068132864,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1266277782922772484,NOT,IMPLICIT,GROUP,OFFENSIVE,IMPLICIT,IMPLICIT,NOT,EXPLICIT,GROUP,OTHER,NOT,GROUP
1267140702623936512,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1002600370189885440,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267046901096071168,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1002607076764463106,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123484704550920193,NOT,NOT,,NOT,EXPLICIT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002605538922893312,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,IMPLICIT,EXPLICIT,NOT,IMPLICIT,INDIVIDUAL,INDIVIDUAL,NOT,INDIVIDUAL
1266482144307752960,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266150652167819264,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123495691354025984,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002597369861541888,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123495049726132225,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267655257649225729,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1002596858861154304,EXPLICIT,EXPLICIT,OTHER,ABUSIVE,EXPLICIT,EXPLICIT,EXPLICIT,EXPLICIT,OTHER,OTHER,OTHER,GROUP
838991547836280832,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266149570897117184,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267244852359634948,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL
1266235967561592832,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
666705093010530304,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266840668296617984,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266139454118465536,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
667206842884472832,NOT,NOT,,NOT,IMPLICIT,NOT,NOT,NOT,OTHER,NOT,NOT,NOT
1266675353013141504,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267077591342735364,NOT,EXPLICIT,INDIVIDUAL,OFFENSIVE,EXPLICIT,NOT,NOT,EXPLICIT,INDIVIDUAL,NOT,NOT,NOT
1266809175897780226,NOT,NOT,,NOT,NOT,IMPLICIT,NOT,NOT,NOT,GROUP,NOT,NOT
840382512140558336,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,IMPLICIT,NOT,IMPLICIT,IMPLICIT,INDIVIDUAL,NOT,INDIVIDUAL,INDIVIDUAL
1002609471804370945,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002609108426600449,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,OTHER
1002608333042397184,NOT,IMPLICIT,OTHER,OFFENSIVE,IMPLICIT,IMPLICIT,NOT,IMPLICIT,OTHER,OTHER,NOT,OTHER
838988731965128704,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1002598616136146944,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266689541219536901,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1123484646086467585,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267741093204054016,NOT,EXPLICIT,INDIVIDUAL,OFFENSIVE,EXPLICIT,EXPLICIT,EXPLICIT,EXPLICIT,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL
1002606343465906176,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
666330836099272704,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1267242437799555073,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
664690900015058944,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267267046225707009,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1002610084621537281,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266834393953419264,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
664580456759894016,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
838896288863256576,NOT,NOT,,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL,NOT
1123483009867493379,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123485092154892288,NOT,NOT,,NOT,NOT,NOT,EXPLICIT,NOT,NOT,NOT,OTHER,NOT
664632431216082944,NOT,IMPLICIT,OTHER,OFFENSIVE,NOT,NOT,IMPLICIT,IMPLICIT,NOT,NOT,OTHER,OTHER
1002605067609034752,NOT,IMPLICIT,NOT,OFFENSIVE,IMPLICIT,NOT,IMPLICIT,IMPLICIT,NOT,NOT,NOT,NOT
1002598076891254785,NOT,NOT,,NOT,EXPLICIT,NOT,NOT,NOT,OTHER,NOT,NOT,NOT
1266318329452670976,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,IMPLICIT,NOT,IMPLICIT,IMPLICIT,INDIVIDUAL,NOT,INDIVIDUAL,INDIVIDUAL
1266281638373154817,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266150020958519296,NOT,NOT,,NOT,NOT,NOT,EXPLICIT,NOT,NOT,NOT,GROUP,NOT
842142473694674944,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1266231873795129344,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266860825698086914,NOT,EXPLICIT,GROUP,OFFENSIVE,EXPLICIT,NOT,EXPLICIT,NOT,GROUP,NOT,GROUP,NOT
1266608104042573824,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1002604021901914113,EXPLICIT,EXPLICIT,OTHER,ABUSIVE,,,,,,,,
1002603011401814017,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002604750951604224,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266236520635064320,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,IMPLICIT,IMPLICIT,IMPLICIT,NOT,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL,NOT
1267033096324550658,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266982308411736066,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,OTHER
1002606542707937280,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002551538567532544,NOT,EXPLICIT,NOT,OFFENSIVE,EXPLICIT,NOT,EXPLICIT,NOT,NOT,NOT,NOT,NOT
841674467399081984,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267480115186892811,IMPLICIT,IMPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266234473055649792,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266454300483518464,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266130508959879168,NOT,IMPLICIT,OTHER,OFFENSIVE,NOT,NOT,IMPLICIT,IMPLICIT,NOT,NOT,OTHER,OTHER
1123489739305361409,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
838950773253877760,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123486743955759104,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002605484107599872,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123493082639544321,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
664662939295698944,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123488489474019328,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123489732384702466,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266152922083098626,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266355269665280000,NOT,IMPLICIT,OTHER,OFFENSIVE,IMPLICIT,NOT,NOT,IMPLICIT,OTHER,NOT,NOT,OTHER
1267141037878841349,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266138495539646464,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266147078247452674,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266723395493822464,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266295218124361728,NOT,IMPLICIT,OTHER,OFFENSIVE,IMPLICIT,EXPLICIT,IMPLICIT,IMPLICIT,INDIVIDUAL,GROUP,OTHER,OTHER
666733046683553792,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1002596395721940992,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266579748689530880,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1123489785061040129,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123492814766116864,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,NOT
1266317534791434240,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
841019650628542464,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
842648613314609152,NOT,NOT,,NOT,EXPLICIT,NOT,NOT,NOT,INDIVIDUAL,NOT,NOT,NOT
1266139626399510528,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
667768524916580352,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266139034398662657,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266212928652324864,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266402234402770944,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,OTHER
1002603042636816384,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,IMPLICIT,IMPLICIT,EXPLICIT,EXPLICIT,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL
665551215724490752,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1268507331148554240,NOT,NOT,,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL,NOT
839007454952374272,NOT,NOT,,NOT,NOT,NOT,EXPLICIT,NOT,NOT,NOT,NOT,NOT
1266684177489018881,NOT,EXPLICIT,GROUP,OFFENSIVE,EXPLICIT,NOT,EXPLICIT,NOT,GROUP,NOT,NOT,NOT
1267445295333474313,NOT,IMPLICIT,OTHER,OFFENSIVE,IMPLICIT,NOT,NOT,IMPLICIT,OTHER,NOT,NOT,OTHER
666226803011375104,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1266305961079291904,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,GROUP
1266318959202258946,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,IMPLICIT,NOT,IMPLICIT,IMPLICIT,INDIVIDUAL,NOT,INDIVIDUAL,INDIVIDUAL
1266311843376701441,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266378805116993537,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123494693189423107,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266494570185068544,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002596962493923328,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002608859117244416,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267026222355288064,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1002595654856855552,NOT,EXPLICIT,OTHER,OFFENSIVE,EXPLICIT,NOT,EXPLICIT,IMPLICIT,OTHER,NOT,OTHER,NOT
838898822260666368,NOT,EXPLICIT,OTHER,OFFENSIVE,EXPLICIT,NOT,EXPLICIT,NOT,NOT,NOT,OTHER,NOT
1002604649654968320,NOT,EXPLICIT,INDIVIDUAL,OFFENSIVE,NOT,NOT,EXPLICIT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL
1267070596162170881,NOT,IMPLICIT,OTHER,OFFENSIVE,NOT,IMPLICIT,EXPLICIT,IMPLICIT,NOT,OTHER,OTHER,OTHER
1123485013822062594,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,OTHER
665542671226703872,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266366716612919296,NOT,NOT,,NOT,NOT,NOT,NOT,EXPLICIT,NOT,NOT,NOT,NOT
1266334471873343493,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123495451074887680,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267001215143088128,NOT,EXPLICIT,OTHER,OFFENSIVE,NOT,EXPLICIT,EXPLICIT,IMPLICIT,NOT,GROUP,OTHER,OTHER
1266142341783486464,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
838982686932889600,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123492758361116673,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002555313655033857,NOT,NOT,,NOT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL,NOT,NOT,NOT
1002610464906530817,IMPLICIT,IMPLICIT,INDIVIDUAL,ABUSIVE,NOT,IMPLICIT,EXPLICIT,IMPLICIT,NOT,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL
1266978712752398337,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266212272407482375,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,GROUP
1266379135271632898,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1266554448723300352,IMPLICIT,IMPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
668108534450692096,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1266169798054084608,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266501173504335872,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
664683441007362048,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002610399500554240,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267148448232615941,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1266142841308413952,NOT,EXPLICIT,GROUP,OFFENSIVE,NOT,NOT,EXPLICIT,EXPLICIT,NOT,NOT,OTHER,OTHER
666687039853719552,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1123486914630307840,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,EXPLICIT,IMPLICIT,EXPLICIT,EXPLICIT,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL
1266236889847095296,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266204593060376576,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266231428808732672,NOT,EXPLICIT,OTHER,OFFENSIVE,NOT,NOT,EXPLICIT,EXPLICIT,NOT,NOT,OTHER,NOT
666146007663648768,EXPLICIT,EXPLICIT,OTHER,ABUSIVE,,,,,,,,
1266418546374041603,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1002608885381894144,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267431856510775296,IMPLICIT,IMPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266320520481562625,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266140171931660288,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
665330897348988928,NOT,NOT,,NOT,NOT,IMPLICIT,NOT,NOT,NOT,GROUP,NOT,NOT
1266967759021395979,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1266155944175640576,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266429491003428864,IMPLICIT,IMPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266239345352216576,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002603772479135744,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123489751405871104,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266751831469887494,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267143698409754624,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1266342995621797888,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,NOT
1002599388575879171,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266136311175487488,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123484892443049991,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002608293162962945,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
840464862195134464,IMPLICIT,IMPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1267073095795462146,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
838895381404659712,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002605408169725952,NOT,EXPLICIT,NOT,OFFENSIVE,EXPLICIT,EXPLICIT,EXPLICIT,EXPLICIT,OTHER,NOT,NOT,NOT
1267373121553735681,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1076877612415442944,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266682032576438272,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266362390666334208,NOT,IMPLICIT,OTHER,OFFENSIVE,NOT,NOT,IMPLICIT,IMPLICIT,NOT,NOT,OTHER,OTHER
1266233093268148224,NOT,NOT,,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,NOT,NOT
1266228762581991424,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123488631803527170,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267489669278846976,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1002601774220361728,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266199068075753472,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,GROUP
1123489759026909185,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002609063434301440,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123492119845527553,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266311083050106881,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1267718184905388032,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1064263547427926017,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,OTHER
1266405996735401984,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
838903510771040256,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1266201172601384960,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266795166196731906,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
665301446682914817,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1266864084332535815,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
664584397413335040,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
664696313162919936,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123487275965349890,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123482386526822400,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1062841210841247744,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1002599628619956224,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
667761483766497280,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267417783303839744,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
664657642627928064,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002606632273174528,NOT,NOT,,NOT,NOT,NOT,EXPLICIT,NOT,NOT,NOT,OTHER,NOT
667101334492041216,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1266352606303203330,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1064264038564225024,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,OTHER
1266403220445892610,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1123492008184692750,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266277396585439236,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002599695414415360,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,NOT
1266829933382381568,NOT,EXPLICIT,OTHER,OFFENSIVE,EXPLICIT,NOT,IMPLICIT,EXPLICIT,OTHER,NOT,OTHER,OTHER
1266306212334837760,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123493945533710336,NOT,EXPLICIT,NOT,OFFENSIVE,EXPLICIT,NOT,EXPLICIT,NOT,NOT,NOT,NOT,NOT
1002609548107173889,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
664669949609304064,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
